"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/30/2007","AQS","060731010","1","0.017","ppm","16","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"01/31/2007","AQS","060731010","1","0.04","ppm","37","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/01/2007","AQS","060731010","1","0.039","ppm","36","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/02/2007","AQS","060731010","1","0.034","ppm","31","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/05/2007","AQS","060731010","1","0.019","ppm","18","San Diego - Beardsley Street","13","76.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/06/2007","AQS","060731010","1","0.027","ppm","25","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/07/2007","AQS","060731010","1","0.047","ppm","44","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/08/2007","AQS","060731010","1","0.041","ppm","38","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/09/2007","AQS","060731010","1","0.027","ppm","25","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/10/2007","AQS","060731010","1","0.025","ppm","23","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/11/2007","AQS","060731010","1","0.028","ppm","26","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/12/2007","AQS","060731010","1","0.038","ppm","35","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/13/2007","AQS","060731010","1","0.037","ppm","34","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/14/2007","AQS","060731010","1","0.037","ppm","34","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/15/2007","AQS","060731010","1","0.037","ppm","34","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/16/2007","AQS","060731010","1","0.02","ppm","19","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/17/2007","AQS","060731010","1","0.037","ppm","34","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/18/2007","AQS","060731010","1","0.041","ppm","38","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/19/2007","AQS","060731010","1","0.038","ppm","35","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/20/2007","AQS","060731010","1","0.039","ppm","36","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/21/2007","AQS","060731010","1","0.046","ppm","43","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/22/2007","AQS","060731010","1","0.044","ppm","41","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/23/2007","AQS","060731010","1","0.042","ppm","39","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/24/2007","AQS","060731010","1","0.036","ppm","33","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/25/2007","AQS","060731010","1","0.04","ppm","37","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/26/2007","AQS","060731010","1","0.041","ppm","38","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/27/2007","AQS","060731010","1","0.044","ppm","41","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"02/28/2007","AQS","060731010","1","0.042","ppm","39","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/01/2007","AQS","060731010","1","0.043","ppm","40","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/02/2007","AQS","060731010","1","0.03","ppm","28","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/03/2007","AQS","060731010","1","0.041","ppm","38","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/04/2007","AQS","060731010","1","0.035","ppm","32","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/05/2007","AQS","060731010","1","0.035","ppm","32","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/06/2007","AQS","060731010","1","0.034","ppm","31","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/07/2007","AQS","060731010","1","0.033","ppm","31","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/08/2007","AQS","060731010","1","0.039","ppm","36","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/09/2007","AQS","060731010","1","0.045","ppm","42","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/10/2007","AQS","060731010","1","0.053","ppm","49","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/11/2007","AQS","060731010","1","0.052","ppm","48","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/12/2007","AQS","060731010","1","0.048","ppm","44","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/13/2007","AQS","060731010","1","0.051","ppm","47","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/14/2007","AQS","060731010","1","0.045","ppm","42","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/15/2007","AQS","060731010","1","0.05","ppm","46","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/16/2007","AQS","060731010","1","0.065","ppm","84","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/17/2007","AQS","060731010","1","0.06","ppm","67","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/18/2007","AQS","060731010","1","0.047","ppm","44","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/19/2007","AQS","060731010","1","0.036","ppm","33","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/20/2007","AQS","060731010","1","0.034","ppm","31","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/21/2007","AQS","060731010","1","0.045","ppm","42","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/22/2007","AQS","060731010","1","0.043","ppm","40","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/23/2007","AQS","060731010","1","0.042","ppm","39","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/24/2007","AQS","060731010","1","0.041","ppm","38","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/25/2007","AQS","060731010","1","0.046","ppm","43","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/26/2007","AQS","060731010","1","0.042","ppm","39","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/27/2007","AQS","060731010","1","0.047","ppm","44","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/28/2007","AQS","060731010","1","0.045","ppm","42","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/29/2007","AQS","060731010","1","0.044","ppm","41","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/30/2007","AQS","060731010","1","0.048","ppm","44","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"03/31/2007","AQS","060731010","1","0.045","ppm","42","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"04/01/2007","AQS","060731010","1","0.052","ppm","48","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"04/02/2007","AQS","060731010","1","0.039","ppm","36","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"04/03/2007","AQS","060731010","1","0.044","ppm","41","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"04/04/2007","AQS","060731010","1","0.047","ppm","44","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"04/05/2007","AQS","060731010","1","0.051","ppm","47","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"04/06/2007","AQS","060731010","1","0.047","ppm","44","San Diego - Beardsley Street","13","76.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"04/07/2007","AQS","060731010","1","0.043","ppm","40","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"04/08/2007","AQS","060731010","1","0.038","ppm","35","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
"04/09/2007","AQS","060731010","1","0.044","ppm","41","San Diego - Beardsley Street","17","100.0000","44201","Ozone","047","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.7014920008583","-117.149653"
